breakdown_row_id,dataset_type,timestamp_hour,date,hour_of_day,user_id,campaign_id,campaign_name,ad_set_id,ad_set_name,ad_id,ad_name,product_flavor,placement,device,geography,age_band,gender,audience_type,season,impressions,clicks,link_clicks,landing_page_views,sessions,bounce_rate,avg_session_duration,add_to_cart,initiate_checkout,checkout_completion,purchases,conversions,conversion_rate,spend,revenue
BR_A03055,active,2026-03-15 03:00:00,2026-03-15,3,USER_A03055,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Nevada,25-34,male,lookalike,spring,3,3,2,2,2,0.99,161.1,1,0,0,0,0,0.0,3.34,0.0
BR_A03056,active,2026-03-15 03:00:00,2026-03-15,3,USER_A03056,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Arizona,35-44,male,website_visitors,spring,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.93,0.0
BR_A03057,active,2026-03-15 03:00:00,2026-03-15,3,USER_A03057,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Texas,25-34,female,prospecting,spring,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.97,0.0
BR_A03058,active,2026-03-15 03:00:00,2026-03-15,3,USER_A03058,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,Texas,25-34,female,retargeting,spring,4,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.43,0.0
BR_A03059,active,2026-03-15 03:00:00,2026-03-15,3,USER_A03059,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,California,45-54,female,interest_based,spring,4,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.19,0.0
BR_A03060,active,2026-03-15 03:00:00,2026-03-15,3,USER_A03060,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,Texas,35-44,male,website_visitors,spring,2,2,2,2,2,1.0,30.4,0,0,0,0,0,0.0,3.95,0.0
BR_A03061,active,2026-03-15 04:00:00,2026-03-15,4,USER_A03061,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Nevada,45-54,female,retargeting,spring,2,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,4.77,0.0
BR_A03062,active,2026-03-15 04:00:00,2026-03-15,4,USER_A03062,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Arizona,35-44,female,prospecting,spring,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.44,0.0
BR_A03063,active,2026-03-15 04:00:00,2026-03-15,4,USER_A03063,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,Nevada,18-24,male,prospecting,spring,3,3,3,2,2,1.0,39.5,0,0,0,0,0,0.0,2.48,0.0
BR_A03064,active,2026-03-15 04:00:00,2026-03-15,4,USER_A03064,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,Nevada,25-34,female,prospecting,spring,5,2,2,1,1,0.0,45.8,0,0,0,0,0,0.0,1.57,0.0
BR_A03065,active,2026-03-15 04:00:00,2026-03-15,4,USER_A03065,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,Texas,18-24,female,prospecting,spring,6,1,1,1,1,1.0,145.8,1,1,1,1,1,1.0,2.42,8.02
BR_A03066,active,2026-03-15 04:00:00,2026-03-15,4,USER_A03066,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Nevada,35-44,male,interest_based,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.63,0.0
BR_A03067,active,2026-03-15 04:00:00,2026-03-15,4,USER_A03067,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,mobile,Nevada,25-34,male,website_visitors,spring,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.39,0.0
BR_A03068,active,2026-03-15 04:00:00,2026-03-15,4,USER_A03068,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Texas,35-44,female,interest_based,spring,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.27,0.0
BR_A03069,active,2026-03-15 04:00:00,2026-03-15,4,USER_A03069,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,California,18-24,female,retargeting,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.85,0.0
BR_A03070,active,2026-03-15 05:00:00,2026-03-15,5,USER_A03070,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Texas,25-34,male,prospecting,spring,2,1,1,1,1,0.0,85.9,1,0,0,0,0,0.0,3.03,0.0
BR_A03071,active,2026-03-15 05:00:00,2026-03-15,5,USER_A03071,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,Nevada,18-24,female,retargeting,spring,7,2,2,2,2,0.96,132.5,1,0,0,0,0,0.0,3.54,0.0
BR_A03072,active,2026-03-15 05:00:00,2026-03-15,5,USER_A03072,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Nevada,18-24,female,interest_based,spring,6,4,3,3,3,0.0,155.5,1,0,0,0,0,0.0,3.06,0.0
BR_A03073,active,2026-03-15 05:00:00,2026-03-15,5,USER_A03073,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Texas,35-44,female,prospecting,spring,2,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0.77,0.0
BR_A03074,active,2026-03-15 05:00:00,2026-03-15,5,USER_A03074,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,California,18-24,female,lookalike,spring,2,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,3.96,0.0
BR_A03075,active,2026-03-15 05:00:00,2026-03-15,5,USER_A03075,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Texas,18-24,female,lookalike,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.2,0.0
BR_A03076,active,2026-03-15 05:00:00,2026-03-15,5,USER_A03076,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,mobile,Texas,45-54,female,retargeting,spring,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.93,0.0
BR_A03077,active,2026-03-15 05:00:00,2026-03-15,5,USER_A03077,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,California,45-54,female,interest_based,spring,4,4,2,2,2,0.0,115.3,0,0,0,0,0,0.0,3.52,0.0
BR_A03078,active,2026-03-15 05:00:00,2026-03-15,5,USER_A03078,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,California,45-54,male,interest_based,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.6,0.0
BR_A03079,active,2026-03-15 06:00:00,2026-03-15,6,USER_A03079,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,Nevada,35-44,male,retargeting,spring,3,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,4.0,0.0
BR_A03080,active,2026-03-15 06:00:00,2026-03-15,6,USER_A03080,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,Arizona,25-34,female,interest_based,spring,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.76,0.0
BR_A03081,active,2026-03-15 06:00:00,2026-03-15,6,USER_A03081,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,Arizona,25-34,male,lookalike,spring,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.14,0.0
BR_A03082,active,2026-03-15 06:00:00,2026-03-15,6,USER_A03082,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,California,45-54,male,interest_based,spring,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.97,0.0
BR_A03083,active,2026-03-15 06:00:00,2026-03-15,6,USER_A03083,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Arizona,18-24,male,prospecting,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.12,0.0
BR_A03084,active,2026-03-15 06:00:00,2026-03-15,6,USER_A03084,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,desktop,California,25-34,male,website_visitors,spring,7,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.16,0.0
BR_A03085,active,2026-03-15 06:00:00,2026-03-15,6,USER_A03085,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,mobile,Arizona,18-24,male,website_visitors,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.38,0.0
BR_A03086,active,2026-03-15 06:00:00,2026-03-15,6,USER_A03086,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,California,18-24,female,website_visitors,spring,5,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.36,0.0
BR_A03087,active,2026-03-15 06:00:00,2026-03-15,6,USER_A03087,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Arizona,35-44,male,lookalike,spring,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.07,0.0
BR_A03088,active,2026-03-15 07:00:00,2026-03-15,7,USER_A03088,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,Texas,25-34,male,prospecting,spring,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.47,0.0
BR_A03089,active,2026-03-15 07:00:00,2026-03-15,7,USER_A03089,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,Arizona,18-24,male,lookalike,spring,7,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.76,0.0
BR_A03090,active,2026-03-15 07:00:00,2026-03-15,7,USER_A03090,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,desktop,Arizona,35-44,female,website_visitors,spring,2,2,2,1,1,0.0,63.1,0,0,0,0,0,0.0,2.61,0.0
BR_A03091,active,2026-03-15 07:00:00,2026-03-15,7,USER_A03091,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,desktop,Texas,45-54,male,prospecting,spring,6,2,2,2,2,0.0,49.0,0,0,0,0,0,0.0,4.62,0.0
BR_A03092,active,2026-03-15 07:00:00,2026-03-15,7,USER_A03092,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Arizona,35-44,male,interest_based,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.83,0.0
BR_A03093,active,2026-03-15 07:00:00,2026-03-15,7,USER_A03093,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Nevada,35-44,female,prospecting,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.23,0.0
BR_A03094,active,2026-03-15 07:00:00,2026-03-15,7,USER_A03094,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,mobile,Texas,35-44,male,lookalike,spring,7,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.59,0.0
BR_A03095,active,2026-03-15 07:00:00,2026-03-15,7,USER_A03095,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,Arizona,25-34,female,prospecting,spring,1,1,1,1,1,0.99,15.2,0,0,0,0,0,0.0,1.2,0.0
BR_A03096,active,2026-03-15 07:00:00,2026-03-15,7,USER_A03096,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Nevada,45-54,male,lookalike,spring,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.67,0.0
BR_A03097,active,2026-03-15 08:00:00,2026-03-15,8,USER_A03097,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,Texas,35-44,male,website_visitors,spring,3,3,3,3,3,1.0,61.4,0,0,0,0,0,0.0,0.49,0.0
BR_A03098,active,2026-03-15 08:00:00,2026-03-15,8,USER_A03098,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,California,35-44,male,website_visitors,spring,4,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,1.25,0.0
BR_A03099,active,2026-03-15 08:00:00,2026-03-15,8,USER_A03099,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,Texas,45-54,female,retargeting,spring,6,3,2,2,2,0.0,168.5,0,0,0,0,0,0.0,0.57,0.0
BR_A03100,active,2026-03-15 08:00:00,2026-03-15,8,USER_A03100,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,Texas,35-44,female,lookalike,spring,3,3,2,2,2,0.0,118.2,1,1,1,1,1,0.5,1.65,8.47
BR_A03101,active,2026-03-15 08:00:00,2026-03-15,8,USER_A03101,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,desktop,Arizona,35-44,female,retargeting,spring,3,3,3,3,3,0.0,61.7,0,0,0,0,0,0.0,1.08,0.0
BR_A03102,active,2026-03-15 08:00:00,2026-03-15,8,USER_A03102,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,desktop,Texas,35-44,male,lookalike,spring,5,2,2,1,1,0.0,52.8,0,0,0,0,0,0.0,3.9,0.0
BR_A03103,active,2026-03-15 08:00:00,2026-03-15,8,USER_A03103,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Texas,18-24,female,retargeting,spring,2,2,2,2,2,0.0,41.0,1,1,1,1,1,0.5,0.91,10.41
BR_A03104,active,2026-03-15 08:00:00,2026-03-15,8,USER_A03104,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,mobile,California,45-54,female,website_visitors,spring,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0.98,0.0
BR_A03105,active,2026-03-15 08:00:00,2026-03-15,8,USER_A03105,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Nevada,35-44,female,interest_based,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.3,0.0
BR_A03106,active,2026-03-15 09:00:00,2026-03-15,9,USER_A03106,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,desktop,California,25-34,male,lookalike,spring,6,3,2,2,2,0.0,58.2,0,0,0,0,0,0.0,3.59,0.0
BR_A03107,active,2026-03-15 09:00:00,2026-03-15,9,USER_A03107,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,California,25-34,female,prospecting,spring,3,2,1,1,1,0.97,145.4,1,1,1,1,1,1.0,3.23,8.19
BR_A03108,active,2026-03-15 09:00:00,2026-03-15,9,USER_A03108,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,California,18-24,male,retargeting,spring,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.52,0.0
BR_A03109,active,2026-03-15 09:00:00,2026-03-15,9,USER_A03109,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,desktop,Arizona,35-44,female,website_visitors,spring,7,4,3,2,2,0.98,37.7,0,0,0,0,0,0.0,2.28,0.0
BR_A03110,active,2026-03-15 09:00:00,2026-03-15,9,USER_A03110,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Nevada,35-44,male,interest_based,spring,7,4,2,1,1,0.0,153.5,0,0,0,0,0,0.0,1.65,0.0
BR_A03111,active,2026-03-15 09:00:00,2026-03-15,9,USER_A03111,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,Arizona,18-24,female,interest_based,spring,3,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.08,0.0
BR_A03112,active,2026-03-15 09:00:00,2026-03-15,9,USER_A03112,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,mobile,California,18-24,female,retargeting,spring,4,2,2,1,1,0.0,188.4,0,0,0,0,0,0.0,0.36,0.0
BR_A03113,active,2026-03-15 09:00:00,2026-03-15,9,USER_A03113,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Arizona,35-44,female,interest_based,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.39,0.0
BR_A03114,active,2026-03-15 09:00:00,2026-03-15,9,USER_A03114,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Nevada,45-54,male,lookalike,spring,5,2,2,2,2,0.97,144.9,0,0,0,0,0,0.0,1.02,0.0
BR_A03115,active,2026-03-15 10:00:00,2026-03-15,10,USER_A03115,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,California,25-34,female,prospecting,spring,7,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.3,0.0
BR_A03116,active,2026-03-15 10:00:00,2026-03-15,10,USER_A03116,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,Arizona,35-44,male,interest_based,spring,2,2,2,1,1,1.0,137.0,0,0,0,0,0,0.0,3.15,0.0
BR_A03117,active,2026-03-15 10:00:00,2026-03-15,10,USER_A03117,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,Nevada,35-44,male,interest_based,spring,2,2,2,2,2,0.99,10.1,0,0,0,0,0,0.0,2.73,0.0
BR_A03118,active,2026-03-15 10:00:00,2026-03-15,10,USER_A03118,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Arizona,25-34,male,retargeting,spring,3,3,2,1,1,0.0,87.7,0,0,0,0,0,0.0,1.5,0.0
BR_A03119,active,2026-03-15 10:00:00,2026-03-15,10,USER_A03119,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,desktop,California,25-34,male,interest_based,spring,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.68,0.0
BR_A03120,active,2026-03-15 10:00:00,2026-03-15,10,USER_A03120,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Texas,35-44,male,prospecting,spring,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.72,0.0
BR_A03121,active,2026-03-15 10:00:00,2026-03-15,10,USER_A03121,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Texas,25-34,female,interest_based,spring,3,3,3,3,3,0.96,102.6,1,1,1,1,1,0.3333,1.34,9.04
BR_A03122,active,2026-03-15 10:00:00,2026-03-15,10,USER_A03122,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,mobile,California,35-44,male,prospecting,spring,2,2,1,1,1,0.0,153.7,0,0,0,0,0,0.0,3.33,0.0
BR_A03123,active,2026-03-15 10:00:00,2026-03-15,10,USER_A03123,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Arizona,18-24,male,lookalike,spring,6,2,2,1,1,0.0,61.6,0,0,0,0,0,0.0,0.37,0.0
BR_A03124,active,2026-03-15 11:00:00,2026-03-15,11,USER_A03124,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,California,45-54,male,interest_based,spring,6,1,1,1,1,0.0,52.8,0,0,0,0,0,0.0,0.46,0.0
BR_A03125,active,2026-03-15 11:00:00,2026-03-15,11,USER_A03125,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Arizona,25-34,male,lookalike,spring,3,2,1,1,1,0.0,125.2,1,1,1,1,1,1.0,1.54,10.49
BR_A03126,active,2026-03-15 11:00:00,2026-03-15,11,USER_A03126,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Texas,35-44,male,retargeting,spring,5,2,2,2,2,0.0,163.3,0,0,0,0,0,0.0,4.54,0.0
BR_A03127,active,2026-03-15 11:00:00,2026-03-15,11,USER_A03127,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Nevada,25-34,female,interest_based,spring,6,4,2,2,2,0.0,29.2,0,0,0,0,0,0.0,0.69,0.0
BR_A03128,active,2026-03-15 11:00:00,2026-03-15,11,USER_A03128,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Nevada,45-54,female,retargeting,spring,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.95,0.0
BR_A03129,active,2026-03-15 11:00:00,2026-03-15,11,USER_A03129,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,Texas,25-34,male,website_visitors,spring,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.91,0.0
BR_A03130,active,2026-03-15 11:00:00,2026-03-15,11,USER_A03130,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,Nevada,25-34,male,interest_based,spring,3,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,3.43,0.0
BR_A03131,active,2026-03-15 11:00:00,2026-03-15,11,USER_A03131,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Texas,35-44,male,prospecting,spring,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,2.63,0.0
BR_A03132,active,2026-03-15 11:00:00,2026-03-15,11,USER_A03132,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,mobile,California,18-24,male,website_visitors,spring,3,2,1,1,1,0.0,27.9,0,0,0,0,0,0.0,1.27,0.0
BR_A03133,active,2026-03-15 12:00:00,2026-03-15,12,USER_A03133,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,Arizona,45-54,male,prospecting,spring,3,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,3.08,0.0
BR_A03134,active,2026-03-15 12:00:00,2026-03-15,12,USER_A03134,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,California,25-34,female,website_visitors,spring,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.86,0.0
BR_A03135,active,2026-03-15 12:00:00,2026-03-15,12,USER_A03135,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,mobile,California,18-24,male,lookalike,spring,6,2,1,1,1,0.0,29.4,0,0,0,0,0,0.0,1.13,0.0
BR_A03136,active,2026-03-15 12:00:00,2026-03-15,12,USER_A03136,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Texas,45-54,male,interest_based,spring,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.76,0.0
