breakdown_row_id,dataset_type,timestamp_hour,date,hour_of_day,user_id,campaign_id,campaign_name,ad_set_id,ad_set_name,ad_id,ad_name,product_flavor,placement,device,geography,age_band,gender,audience_type,season,impressions,clicks,link_clicks,landing_page_views,sessions,bounce_rate,avg_session_duration,add_to_cart,initiate_checkout,checkout_completion,purchases,conversions,conversion_rate,spend,revenue
BR_H02341,historical,2025-11-25 20:00:00,2025-11-25,20,USER_H02341,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Texas,25-34,female,interest_based,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.51,0.0
BR_H02342,historical,2025-11-25 20:00:00,2025-11-25,20,USER_H02342,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,desktop,Nevada,18-24,male,lookalike,fall,5,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,1.74,0.0
BR_H02343,historical,2025-11-25 20:00:00,2025-11-25,20,USER_H02343,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,Arizona,18-24,male,interest_based,fall,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,1.83,0.0
BR_H02344,historical,2025-11-25 20:00:00,2025-11-25,20,USER_H02344,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Texas,45-54,male,website_visitors,fall,4,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.59,0.0
BR_H02345,historical,2025-11-25 20:00:00,2025-11-25,20,USER_H02345,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,desktop,Arizona,35-44,female,retargeting,fall,7,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.96,0.0
BR_H02346,historical,2025-11-25 20:00:00,2025-11-25,20,USER_H02346,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Nevada,45-54,female,website_visitors,fall,7,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,3.49,0.0
BR_H02347,historical,2025-11-25 20:00:00,2025-11-25,20,USER_H02347,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Nevada,35-44,male,retargeting,fall,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.33,0.0
BR_H02348,historical,2025-11-25 20:00:00,2025-11-25,20,USER_H02348,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,California,45-54,female,prospecting,fall,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.67,0.0
BR_H02349,historical,2025-11-25 20:00:00,2025-11-25,20,USER_H02349,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Texas,45-54,male,retargeting,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.48,0.0
BR_H02350,historical,2025-11-25 21:00:00,2025-11-25,21,USER_H02350,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,mobile,Nevada,45-54,female,lookalike,fall,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,2.49,0.0
BR_H02351,historical,2025-11-25 21:00:00,2025-11-25,21,USER_H02351,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,Nevada,45-54,male,website_visitors,fall,7,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.56,0.0
BR_H02352,historical,2025-11-25 21:00:00,2025-11-25,21,USER_H02352,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,California,45-54,female,interest_based,fall,7,3,3,3,3,0.95,150.2,0,0,0,0,0,0.0,3.34,0.0
BR_H02353,historical,2025-11-25 21:00:00,2025-11-25,21,USER_H02353,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Texas,35-44,male,interest_based,fall,6,2,2,1,1,1.0,80.6,0,0,0,0,0,0.0,4.33,0.0
BR_H02354,historical,2025-11-25 21:00:00,2025-11-25,21,USER_H02354,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,Nevada,25-34,male,prospecting,fall,9,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,4.14,0.0
BR_H02355,historical,2025-11-25 21:00:00,2025-11-25,21,USER_H02355,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Arizona,35-44,female,website_visitors,fall,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.97,0.0
BR_H02356,historical,2025-11-25 21:00:00,2025-11-25,21,USER_H02356,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Nevada,18-24,female,retargeting,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.91,0.0
BR_H02357,historical,2025-11-25 21:00:00,2025-11-25,21,USER_H02357,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,Nevada,18-24,female,prospecting,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.19,0.0
BR_H02358,historical,2025-11-25 21:00:00,2025-11-25,21,USER_H02358,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,California,18-24,female,retargeting,fall,4,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.65,0.0
BR_H02359,historical,2025-11-25 22:00:00,2025-11-25,22,USER_H02359,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Texas,25-34,female,retargeting,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.55,0.0
BR_H02360,historical,2025-11-25 22:00:00,2025-11-25,22,USER_H02360,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,mobile,California,45-54,male,retargeting,fall,3,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.48,0.0
BR_H02361,historical,2025-11-25 22:00:00,2025-11-25,22,USER_H02361,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,California,18-24,male,website_visitors,fall,6,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.09,0.0
BR_H02362,historical,2025-11-25 22:00:00,2025-11-25,22,USER_H02362,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Nevada,25-34,female,retargeting,fall,4,4,2,2,2,0.0,18.7,0,0,0,0,0,0.0,4.48,0.0
BR_H02363,historical,2025-11-25 22:00:00,2025-11-25,22,USER_H02363,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,Nevada,18-24,female,website_visitors,fall,8,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,5.07,0.0
BR_H02364,historical,2025-11-25 22:00:00,2025-11-25,22,USER_H02364,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,desktop,Arizona,25-34,male,prospecting,fall,8,3,2,2,2,0.0,133.5,0,0,0,0,0,0.0,4.61,0.0
BR_H02365,historical,2025-11-25 22:00:00,2025-11-25,22,USER_H02365,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,mobile,Nevada,35-44,female,retargeting,fall,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.03,0.0
BR_H02366,historical,2025-11-25 22:00:00,2025-11-25,22,USER_H02366,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Arizona,18-24,male,interest_based,fall,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.92,0.0
BR_H02367,historical,2025-11-25 22:00:00,2025-11-25,22,USER_H02367,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,Texas,45-54,female,interest_based,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.82,0.0
BR_H02368,historical,2025-11-25 23:00:00,2025-11-25,23,USER_H02368,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Nevada,18-24,female,interest_based,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.46,0.0
BR_H02369,historical,2025-11-25 23:00:00,2025-11-25,23,USER_H02369,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,Arizona,35-44,female,prospecting,fall,2,2,2,1,1,0.95,177.9,0,0,0,0,0,0.0,1.45,0.0
BR_H02370,historical,2025-11-25 23:00:00,2025-11-25,23,USER_H02370,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,Arizona,45-54,male,prospecting,fall,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.55,0.0
BR_H02371,historical,2025-11-25 23:00:00,2025-11-25,23,USER_H02371,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Texas,35-44,female,website_visitors,fall,4,1,1,1,1,0.0,142.9,0,0,0,0,0,0.0,3.7,0.0
BR_H02372,historical,2025-11-25 23:00:00,2025-11-25,23,USER_H02372,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,California,35-44,male,website_visitors,fall,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.93,0.0
BR_H02373,historical,2025-11-25 23:00:00,2025-11-25,23,USER_H02373,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,Nevada,18-24,male,prospecting,fall,6,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,1.85,0.0
BR_H02374,historical,2025-11-25 23:00:00,2025-11-25,23,USER_H02374,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,Arizona,35-44,male,website_visitors,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.55,0.0
BR_H02375,historical,2025-11-25 23:00:00,2025-11-25,23,USER_H02375,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,California,45-54,female,prospecting,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.64,0.0
BR_H02376,historical,2025-11-25 23:00:00,2025-11-25,23,USER_H02376,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Arizona,45-54,female,retargeting,fall,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,2.17,0.0
BR_H02377,historical,2025-11-26 00:00:00,2025-11-26,0,USER_H02377,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,Nevada,45-54,female,retargeting,fall,7,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.43,0.0
BR_H02378,historical,2025-11-26 00:00:00,2025-11-26,0,USER_H02378,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Texas,25-34,male,website_visitors,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.14,0.0
BR_H02379,historical,2025-11-26 00:00:00,2025-11-26,0,USER_H02379,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,desktop,California,35-44,male,lookalike,fall,7,4,2,2,2,0.0,21.0,0,0,0,0,0,0.0,3.41,0.0
BR_H02380,historical,2025-11-26 00:00:00,2025-11-26,0,USER_H02380,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,Arizona,18-24,male,retargeting,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.08,0.0
BR_H02381,historical,2025-11-26 00:00:00,2025-11-26,0,USER_H02381,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Arizona,25-34,female,interest_based,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.28,0.0
BR_H02382,historical,2025-11-26 00:00:00,2025-11-26,0,USER_H02382,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Nevada,45-54,male,retargeting,fall,4,2,1,1,1,1.0,62.9,0,0,0,0,0,0.0,1.25,0.0
BR_H02383,historical,2025-11-26 00:00:00,2025-11-26,0,USER_H02383,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Texas,45-54,male,website_visitors,fall,7,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.86,0.0
BR_H02384,historical,2025-11-26 00:00:00,2025-11-26,0,USER_H02384,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Texas,18-24,male,website_visitors,fall,6,3,2,1,1,0.0,88.0,0,0,0,0,0,0.0,4.21,0.0
BR_H02385,historical,2025-11-26 00:00:00,2025-11-26,0,USER_H02385,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Nevada,45-54,female,website_visitors,fall,1,1,1,1,1,1.0,117.0,0,0,0,0,0,0.0,0.48,0.0
BR_H02386,historical,2025-11-26 01:00:00,2025-11-26,1,USER_H02386,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,California,18-24,female,lookalike,fall,4,1,1,1,1,0.98,36.3,0,0,0,0,0,0.0,3.14,0.0
BR_H02387,historical,2025-11-26 01:00:00,2025-11-26,1,USER_H02387,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Texas,35-44,female,prospecting,fall,4,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.65,0.0
BR_H02388,historical,2025-11-26 01:00:00,2025-11-26,1,USER_H02388,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,California,25-34,male,retargeting,fall,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.03,0.0
BR_H02389,historical,2025-11-26 01:00:00,2025-11-26,1,USER_H02389,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,California,45-54,male,retargeting,fall,4,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.91,0.0
BR_H02390,historical,2025-11-26 01:00:00,2025-11-26,1,USER_H02390,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,desktop,California,25-34,female,website_visitors,fall,5,2,2,2,2,0.0,105.9,0,0,0,0,0,0.0,1.01,0.0
BR_H02391,historical,2025-11-26 01:00:00,2025-11-26,1,USER_H02391,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,desktop,Arizona,45-54,female,prospecting,fall,6,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,4.34,0.0
BR_H02392,historical,2025-11-26 01:00:00,2025-11-26,1,USER_H02392,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Arizona,45-54,female,lookalike,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.33,0.0
BR_H02393,historical,2025-11-26 01:00:00,2025-11-26,1,USER_H02393,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,California,25-34,male,lookalike,fall,6,1,1,1,1,1.0,125.1,0,0,0,0,0,0.0,4.19,0.0
BR_H02394,historical,2025-11-26 01:00:00,2025-11-26,1,USER_H02394,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Arizona,45-54,male,interest_based,fall,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.01,0.0
BR_H02395,historical,2025-11-26 02:00:00,2025-11-26,2,USER_H02395,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,Texas,35-44,male,interest_based,fall,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.91,0.0
BR_H02396,historical,2025-11-26 02:00:00,2025-11-26,2,USER_H02396,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Texas,18-24,male,retargeting,fall,2,2,2,2,2,0.99,173.1,0,0,0,0,0,0.0,1.28,0.0
BR_H02397,historical,2025-11-26 02:00:00,2025-11-26,2,USER_H02397,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Arizona,45-54,male,prospecting,fall,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.54,0.0
BR_H02398,historical,2025-11-26 02:00:00,2025-11-26,2,USER_H02398,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,Nevada,35-44,male,prospecting,fall,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.56,0.0
BR_H02399,historical,2025-11-26 02:00:00,2025-11-26,2,USER_H02399,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,desktop,Nevada,35-44,male,website_visitors,fall,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.4,0.0
BR_H02400,historical,2025-11-26 02:00:00,2025-11-26,2,USER_H02400,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Arizona,35-44,male,website_visitors,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.69,0.0
BR_H02401,historical,2025-11-26 02:00:00,2025-11-26,2,USER_H02401,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,Texas,45-54,male,prospecting,fall,4,3,3,1,1,0.0,21.2,0,0,0,0,0,0.0,3.07,0.0
BR_H02402,historical,2025-11-26 02:00:00,2025-11-26,2,USER_H02402,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Texas,25-34,male,retargeting,fall,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.67,0.0
BR_H02403,historical,2025-11-26 02:00:00,2025-11-26,2,USER_H02403,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,mobile,Nevada,45-54,male,prospecting,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.25,0.0
BR_H02404,historical,2025-11-26 03:00:00,2025-11-26,3,USER_H02404,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,Texas,35-44,male,lookalike,fall,7,1,1,1,1,0.0,15.8,0,0,0,0,0,0.0,3.61,0.0
BR_H02405,historical,2025-11-26 03:00:00,2025-11-26,3,USER_H02405,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,Nevada,18-24,female,website_visitors,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.48,0.0
BR_H02406,historical,2025-11-26 03:00:00,2025-11-26,3,USER_H02406,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,California,45-54,male,lookalike,fall,3,1,1,1,1,0.99,112.2,0,0,0,0,0,0.0,0.45,0.0
BR_H02407,historical,2025-11-26 03:00:00,2025-11-26,3,USER_H02407,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,Arizona,45-54,female,website_visitors,fall,7,4,2,2,2,1.0,145.4,0,0,0,0,0,0.0,4.45,0.0
BR_H02408,historical,2025-11-26 03:00:00,2025-11-26,3,USER_H02408,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,California,45-54,female,lookalike,fall,3,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,1.93,0.0
BR_H02409,historical,2025-11-26 03:00:00,2025-11-26,3,USER_H02409,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,Texas,25-34,male,retargeting,fall,6,2,1,1,1,1.0,81.9,0,0,0,0,0,0.0,4.55,0.0
BR_H02410,historical,2025-11-26 03:00:00,2025-11-26,3,USER_H02410,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,mobile,Arizona,45-54,male,lookalike,fall,3,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.42,0.0
BR_H02411,historical,2025-11-26 03:00:00,2025-11-26,3,USER_H02411,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Texas,45-54,female,retargeting,fall,1,1,1,1,1,0.0,132.3,0,0,0,0,0,0.0,1.82,0.0
BR_H02412,historical,2025-11-26 03:00:00,2025-11-26,3,USER_H02412,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Nevada,45-54,female,retargeting,fall,3,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.82,0.0
BR_H02413,historical,2025-11-26 04:00:00,2025-11-26,4,USER_H02413,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,Arizona,25-34,female,website_visitors,fall,7,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.52,0.0
BR_H02414,historical,2025-11-26 04:00:00,2025-11-26,4,USER_H02414,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,mobile,Arizona,35-44,male,website_visitors,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.07,0.0
BR_H02415,historical,2025-11-26 04:00:00,2025-11-26,4,USER_H02415,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,desktop,California,45-54,female,retargeting,fall,4,2,2,1,1,0.0,26.2,0,0,0,0,0,0.0,3.83,0.0
BR_H02416,historical,2025-11-26 04:00:00,2025-11-26,4,USER_H02416,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,desktop,California,25-34,male,lookalike,fall,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.94,0.0
BR_H02417,historical,2025-11-26 04:00:00,2025-11-26,4,USER_H02417,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,California,18-24,male,retargeting,fall,5,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0.63,0.0
BR_H02418,historical,2025-11-26 04:00:00,2025-11-26,4,USER_H02418,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Arizona,45-54,male,retargeting,fall,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.74,0.0
BR_H02419,historical,2025-11-26 04:00:00,2025-11-26,4,USER_H02419,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,mobile,California,45-54,male,lookalike,fall,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.02,0.0
BR_H02420,historical,2025-11-26 04:00:00,2025-11-26,4,USER_H02420,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,Nevada,25-34,male,lookalike,fall,1,1,1,1,1,0.0,108.0,0,0,0,0,0,0.0,3.54,0.0
BR_H02421,historical,2025-11-26 04:00:00,2025-11-26,4,USER_H02421,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,California,35-44,male,prospecting,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.2,0.0
BR_H02422,historical,2025-11-26 05:00:00,2025-11-26,5,USER_H02422,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,desktop,Nevada,35-44,male,lookalike,fall,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.74,0.0
BR_H02423,historical,2025-11-26 05:00:00,2025-11-26,5,USER_H02423,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Texas,18-24,male,prospecting,fall,7,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,4.16,0.0
